dataset,seed,model_type,mode,method,profile_name,parameter_name,parameter_value,epsilon_min,epsilon_max,weight_sensitivity,weight_traffic,use_edge_budget_cap,edge_inverse_budget_cap,baseline_acc,defended_acc,accuracy_drop,defended_f1_macro,mse,mae,pearson_r,model_source,source_file
mock,123,lstm,retrain_attacker,adaptive_ldp,adaptive_traffic_only,profile,5,0.4,4.0,0.0,1.0,False,,0.28642384105960267,0.423841059602649,-0.13741721854304634,0.37031876977073896,0.862764529539715,0.37109708419897763,0.1509160963777572,outputs/models/mock/seed_123/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,123,lstm,retrain_attacker,adaptive_ldp,adaptive_edge_cap_on,profile,6,0.4,4.0,0.5,0.5,True,100000,0.28642384105960267,0.42218543046357615,-0.13576158940397348,0.353448181869182,0.9063319507470966,0.39172250024241767,0.146404353663396,outputs/models/mock/seed_123/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,123,mlp,fixed_attacker,adaptive_ldp,adaptive_default,profile,1,0.4,4.0,0.5,0.5,False,,0.48344370860927155,0.11423841059602649,0.3692052980132451,0.04101040118870728,0.9063319580707391,0.3917225008424567,0.14640435311817862,outputs/models/mock/seed_123/mlp/baseline/best_mlp.pt,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,123,mlp,fixed_attacker,adaptive_ldp,adaptive_strong_privacy,profile,2,0.2,1.0,0.5,0.5,False,,0.48344370860927155,0.11423841059602649,0.3692052980132451,0.04101040118870728,6.221339168307328,1.13419244800997,0.06625911596097482,outputs/models/mock/seed_123/mlp/baseline/best_mlp.pt,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,123,mlp,fixed_attacker,adaptive_ldp,adaptive_weak_privacy,profile,3,1.0,6.0,0.5,0.5,False,,0.48344370860927155,0.11423841059602649,0.3692052980132451,0.04101040118870728,0.2193106282169615,0.21384035076283564,0.27739391822445747,outputs/models/mock/seed_123/mlp/baseline/best_mlp.pt,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,123,mlp,fixed_attacker,adaptive_ldp,adaptive_sensitivity_only,profile,4,0.4,4.0,1.0,0.0,False,,0.48344370860927155,0.11423841059602649,0.3692052980132451,0.04101040118870728,1.0341499693345375,0.42582912720885213,0.13690359823957504,outputs/models/mock/seed_123/mlp/baseline/best_mlp.pt,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,123,mlp,fixed_attacker,adaptive_ldp,adaptive_traffic_only,profile,5,0.4,4.0,0.0,1.0,False,,0.48344370860927155,0.11423841059602649,0.3692052980132451,0.04101040118870728,0.862764529539715,0.37109708419897763,0.1509160963777572,outputs/models/mock/seed_123/mlp/baseline/best_mlp.pt,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,123,mlp,fixed_attacker,adaptive_ldp,adaptive_edge_cap_on,profile,6,0.4,4.0,0.5,0.5,True,100000,0.48344370860927155,0.11423841059602649,0.3692052980132451,0.04101040118870728,0.9063319507470966,0.39172250024241767,0.146404353663396,outputs/models/mock/seed_123/mlp/baseline/best_mlp.pt,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,123,mlp,retrain_attacker,adaptive_ldp,adaptive_default,profile,1,0.4,4.0,0.5,0.5,False,,0.2897350993377483,0.43543046357615894,-0.14569536423841062,0.3441974475398861,0.9063319580707391,0.3917225008424567,0.14640435311817862,outputs/models/mock/seed_123/mlp/baseline/best_mlp.pt,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,123,mlp,retrain_attacker,adaptive_ldp,adaptive_strong_privacy,profile,2,0.2,1.0,0.5,0.5,False,,0.28642384105960267,0.42218543046357615,-0.13576158940397348,0.36265978397690557,6.221339168307328,1.13419244800997,0.06625911596097482,outputs/models/mock/seed_123/mlp/baseline/best_mlp.pt,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,123,mlp,retrain_attacker,adaptive_ldp,adaptive_weak_privacy,profile,3,1.0,6.0,0.5,0.5,False,,0.40397350993377484,0.40728476821192056,-0.0033112582781457123,0.3412240634695337,0.2193106282169615,0.21384035076283564,0.27739391822445747,outputs/models/mock/seed_123/mlp/baseline/best_mlp.pt,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,123,mlp,retrain_attacker,adaptive_ldp,adaptive_sensitivity_only,profile,4,0.4,4.0,1.0,0.0,False,,0.2897350993377483,0.445364238410596,-0.1556291390728477,0.36113423358868346,1.0341499693345375,0.42582912720885213,0.13690359823957504,outputs/models/mock/seed_123/mlp/baseline/best_mlp.pt,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,123,mlp,retrain_attacker,adaptive_ldp,adaptive_traffic_only,profile,5,0.4,4.0,0.0,1.0,False,,0.3394039735099338,0.43211920529801323,-0.09271523178807944,0.3486653949237322,0.862764529539715,0.37109708419897763,0.1509160963777572,outputs/models/mock/seed_123/mlp/baseline/best_mlp.pt,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,123,mlp,retrain_attacker,adaptive_ldp,adaptive_edge_cap_on,profile,6,0.4,4.0,0.5,0.5,True,100000,0.2897350993377483,0.43543046357615894,-0.14569536423841062,0.3441974475398861,0.9063319507470966,0.39172250024241767,0.146404353663396,outputs/models/mock/seed_123/mlp/baseline/best_mlp.pt,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,2026,lstm,fixed_attacker,adaptive_ldp,adaptive_default,profile,1,0.4,4.0,0.5,0.5,False,,0.7798013245033113,0.4503311258278146,0.3294701986754967,0.3189006249813977,0.8538681348697145,0.373469471633857,0.14817638843065148,outputs/models/mock/seed_2026/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_2026/lstm/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,2026,lstm,fixed_attacker,adaptive_ldp,adaptive_strong_privacy,profile,2,0.2,1.0,0.5,0.5,False,,0.7798013245033113,0.3079470198675497,0.4718543046357616,0.17610537386649722,5.886765985114742,1.0934368383568036,0.06693761747980234,outputs/models/mock/seed_2026/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_2026/lstm/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,2026,lstm,fixed_attacker,adaptive_ldp,adaptive_weak_privacy,profile,3,1.0,6.0,0.5,0.5,False,,0.7798013245033113,0.5397350993377483,0.24006622516556297,0.39569628317135913,0.20699907632321637,0.2057151397189842,0.28142546078480235,outputs/models/mock/seed_2026/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_2026/lstm/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,2026,lstm,fixed_attacker,adaptive_ldp,adaptive_sensitivity_only,profile,4,0.4,4.0,1.0,0.0,False,,0.7798013245033113,0.4470198675496689,0.3327814569536424,0.3173115710885056,0.9785964340499218,0.40687850153022115,0.1385384468020485,outputs/models/mock/seed_2026/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_2026/lstm/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,2026,lstm,fixed_attacker,adaptive_ldp,adaptive_traffic_only,profile,5,0.4,4.0,0.0,1.0,False,,0.7798013245033113,0.4652317880794702,0.3145695364238411,0.3301453734103574,0.8141724444671935,0.35396068547952164,0.15245147814961404,outputs/models/mock/seed_2026/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_2026/lstm/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,2026,lstm,fixed_attacker,adaptive_ldp,adaptive_edge_cap_on,profile,6,0.4,4.0,0.5,0.5,True,100000,0.7798013245033113,0.4503311258278146,0.3294701986754967,0.3189006249813977,0.8538681284062329,0.373469470988855,0.14817638872264616,outputs/models/mock/seed_2026/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_2026/lstm/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,2026,lstm,retrain_attacker,adaptive_ldp,adaptive_default,profile,1,0.4,4.0,0.5,0.5,False,,0.28311258278145696,0.42549668874172186,-0.1423841059602649,0.346363991388879,0.8538681348697145,0.373469471633857,0.14817638843065148,outputs/models/mock/seed_2026/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_2026/lstm/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,2026,lstm,retrain_attacker,adaptive_ldp,adaptive_strong_privacy,profile,2,0.2,1.0,0.5,0.5,False,,0.28311258278145696,0.37251655629139074,-0.08940397350993379,0.2769282888064377,5.886765985114742,1.0934368383568036,0.06693761747980234,outputs/models/mock/seed_2026/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_2026/lstm/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,2026,lstm,retrain_attacker,adaptive_ldp,adaptive_weak_privacy,profile,3,1.0,6.0,0.5,0.5,False,,0.28311258278145696,0.48509933774834435,-0.2019867549668874,0.4051505255959853,0.20699907632321637,0.2057151397189842,0.28142546078480235,outputs/models/mock/seed_2026/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_2026/lstm/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,2026,lstm,retrain_attacker,adaptive_ldp,adaptive_sensitivity_only,profile,4,0.4,4.0,1.0,0.0,False,,0.28311258278145696,0.44867549668874174,-0.16556291390728478,0.3585239915504758,0.9785964340499218,0.40687850153022115,0.1385384468020485,outputs/models/mock/seed_2026/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_2026/lstm/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,2026,lstm,retrain_attacker,adaptive_ldp,adaptive_traffic_only,profile,5,0.4,4.0,0.0,1.0,False,,0.28311258278145696,0.44867549668874174,-0.16556291390728478,0.38448334575628584,0.8141724444671935,0.35396068547952164,0.15245147814961404,outputs/models/mock/seed_2026/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_2026/lstm/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,2026,lstm,retrain_attacker,adaptive_ldp,adaptive_edge_cap_on,profile,6,0.4,4.0,0.5,0.5,True,100000,0.28311258278145696,0.42549668874172186,-0.1423841059602649,0.346363991388879,0.8538681284062329,0.373469470988855,0.14817638872264616,outputs/models/mock/seed_2026/lstm/baseline/best_lstm.pt,outputs/experiments/mock/seed_2026/lstm/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv
mock,2026,mlp,fixed_attacker,adaptive_ldp,adaptive_default,profile,1,0.4,4.0,0.5,0.5,False,,0.4718543046357616,0.12086092715231789,0.3509933774834437,0.043131462333825706,0.8538681348697145,0.373469471633857,0.14817638843065148,outputs/models/mock/seed_2026/mlp/baseline/best_mlp.pt,outputs/experiments/mock/seed_2026/mlp/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,2026,mlp,fixed_attacker,adaptive_ldp,adaptive_strong_privacy,profile,2,0.2,1.0,0.5,0.5,False,,0.4718543046357616,0.12086092715231789,0.3509933774834437,0.043131462333825706,5.886765985114742,1.0934368383568036,0.06693761747980234,outputs/models/mock/seed_2026/mlp/baseline/best_mlp.pt,outputs/experiments/mock/seed_2026/mlp/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,2026,mlp,fixed_attacker,adaptive_ldp,adaptive_weak_privacy,profile,3,1.0,6.0,0.5,0.5,False,,0.4718543046357616,0.12086092715231789,0.3509933774834437,0.043131462333825706,0.20699907632321637,0.2057151397189842,0.28142546078480235,outputs/models/mock/seed_2026/mlp/baseline/best_mlp.pt,outputs/experiments/mock/seed_2026/mlp/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
mock,2026,mlp,fixed_attacker,adaptive_ldp,adaptive_sensitivity_only,profile,4,0.4,4.0,1.0,0.0,False,,0.4718543046357616,0.12086092715231789,0.3509933774834437,0.043131462333825706,0.9785964340499218,0.40687850153022115,0.1385384468020485,outputs/models/mock/seed_2026/mlp/baseline/best_mlp.pt,outputs/experiments/mock/seed_2026/mlp/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv
