event,packet_type,node,src,seq,bytes,time_ms,payload_time_ms,sim_time_ms,send_ms,recv_ms,delay_ms,line_number,raw_line
TX,REAL,2,,7,48,90863.0,90385,90863.0,,,,205,90863000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=7 bytes=48 time_ms=90385
RX,REAL,,2,7,48,90874.88,90870,90874.88,90385,90870,11.880000000004657,206,90874880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=7 send_ms=90385 recv_ms=90870 bytes=48
TX,REAL,6,,7,48,91504.0,90570,91504.0,,,,208,91504000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=7 bytes=48 time_ms=90570
RX,REAL,,6,7,48,91518.88,91514,91518.88,90570,91514,14.880000000004657,209,91518880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=7 send_ms=90570 recv_ms=91514 bytes=48
TX,REAL,5,,5,48,91858.0,90915,91858.0,,,,211,91858000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=5 bytes=48 time_ms=90915
RX,REAL,,5,5,48,91880.168,91876,91880.168,90915,91876,22.168000000005122,212,91880168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=5 send_ms=90915 recv_ms=91876 bytes=48
TX,REAL,7,,7,48,95345.0,94956,95345.0,,,,215,95345000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=7 bytes=48 time_ms=94956
RX,REAL,,7,7,48,95376.88,95372,95376.88,94956,95372,31.880000000004657,216,95376880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=7 send_ms=94956 recv_ms=95372 bytes=48
TX,REAL,4,,6,48,97490.0,96865,97490.0,,,,218,97490000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=6 bytes=48 time_ms=96865
RX,REAL,,4,6,48,97521.168,97517,97521.168,96865,97517,31.168000000005122,219,97521168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=6 send_ms=96865 recv_ms=97517 bytes=48
TX,REAL,3,,5,48,97920.0,96980,97920.0,,,,221,97920000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=5 bytes=48 time_ms=96980
RX,REAL,,3,5,48,97941.304,97937,97941.304,96980,97937,21.304000000003725,222,97941304	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=5 send_ms=96980 recv_ms=97937 bytes=48
TX,REAL,6,,8,48,100542.0,99608,100542.0,,,,224,100542000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=8 bytes=48 time_ms=99608
RX,REAL,,6,8,48,100581.88,100577,100581.88,99608,100577,39.88000000000466,225,100581880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=8 send_ms=99608 recv_ms=100577 bytes=48
TX,REAL,2,,8,48,101673.0,101195,101673.0,,,,227,101673000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=8 bytes=48 time_ms=101195
RX,REAL,,2,8,48,101708.88,101704,101708.88,101195,101704,35.88000000000466,228,101708880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=8 send_ms=101195 recv_ms=101704 bytes=48
TX,REAL,5,,6,48,102731.0,101788,102731.0,,,,230,102731000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=6 bytes=48 time_ms=101788
RX,REAL,,5,6,48,102783.168,102779,102783.168,101788,102779,52.16800000000512,231,102783168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=6 send_ms=101788 recv_ms=102779 bytes=48
TX,REAL,7,,8,48,106285.0,105896,106285.0,,,,233,106285000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=8 bytes=48 time_ms=105896
RX,REAL,,7,8,48,106309.88,106305,106309.88,105896,106305,24.880000000004657,234,106309880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=8 send_ms=105896 recv_ms=106305 bytes=48
TX,REAL,4,,7,48,107187.0,106562,107187.0,,,,236,107187000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=7 bytes=48 time_ms=106562
RX,REAL,,4,7,48,107239.168,107235,107239.168,106562,107235,52.16800000000512,237,107239168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=7 send_ms=106562 recv_ms=107235 bytes=48
TX,REAL,3,,6,48,108845.0,107905,108845.0,,,,239,108845000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=6 bytes=48 time_ms=107905
RX,REAL,,3,6,48,108898.168,108894,108898.168,107905,108894,53.16800000000512,240,108898168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=6 send_ms=107905 recv_ms=108894 bytes=48
TX,REAL,6,,9,48,110864.0,109930,110864.0,,,,242,110864000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=9 bytes=48 time_ms=109930
RX,REAL,,6,9,48,110906.88,110902,110906.88,109930,110902,42.88000000000466,243,110906880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=9 send_ms=109930 recv_ms=110902 bytes=48
TX,REAL,2,,9,48,111974.0,111496,111974.0,,,,246,111974000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=9 bytes=48 time_ms=111496
RX,REAL,,2,9,48,111998.88,111994,111998.88,111496,111994,24.880000000004657,247,111998880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=9 send_ms=111496 recv_ms=111994 bytes=48
TX,REAL,5,,7,48,112641.0,111698,112641.0,,,,249,112641000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=7 bytes=48 time_ms=111698
RX,REAL,,5,7,48,112671.168,112667,112671.168,111698,112667,30.168000000005122,250,112671168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=7 send_ms=111698 recv_ms=112667 bytes=48
TX,REAL,7,,9,48,116088.0,115699,116088.0,,,,252,116088000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=9 bytes=48 time_ms=115699
RX,REAL,,7,9,48,116095.88,116091,116095.88,115699,116091,7.880000000004657,253,116095880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=9 send_ms=115699 recv_ms=116091 bytes=48
TX,REAL,4,,8,48,117702.0,117077,117702.0,,,,255,117702000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=8 bytes=48 time_ms=117077
RX,REAL,,4,8,48,117742.168,117738,117742.168,117077,117738,40.16800000000512,256,117742168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=8 send_ms=117077 recv_ms=117738 bytes=48
TX,REAL,3,,7,48,119831.0,118891,119831.0,,,,258,119831000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=7 bytes=48 time_ms=118891
RX,REAL,,3,7,48,119891.168,119887,119891.168,118891,119887,60.16800000000512,259,119891168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=7 send_ms=118891 recv_ms=119887 bytes=48
