accuracy_drop,baseline_acc,dataset,defended_acc,defended_f1_macro,mae,method,mode,model_type,mse,parameter_name,parameter_value,pearson_r,seed,source_file
0.0475059382422802,0.5894129623345775,uci_har,0.5419070240922973,0.4470135306307344,0.17977569227294,ldp,fixed_attacker,lstm,0.076696545151818,epsilon,5.0,0.7956295088218572,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\lstm_fixed_attacker_comparison_results.csv
0.0919579233118425,0.3233797081778079,uci_har,0.2314217848659654,0.1316982601507983,5.11789715343562,ldp,retrain_attacker,lstm,100.10362412853478,epsilon,0.1,0.0237527824274969,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\lstm_retrain_attacker_comparison_results.csv
0.0508992195453003,0.3481506616898541,uci_har,0.2972514421445538,0.183503467347673,1.1097184631179762,ldp,retrain_attacker,lstm,4.070907778236351,epsilon,0.5,0.1265828717931438,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\lstm_retrain_attacker_comparison_results.csv
0.0804207668815744,0.4441805225653206,uci_har,0.3637597556837462,0.2635002820370183,0.6018105147267301,ldp,retrain_attacker,lstm,1.060039816778786,epsilon,1.0,0.2605436475570403,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\lstm_retrain_attacker_comparison_results.csv
-0.0529351883271123,0.3430607397353241,uci_har,0.3959959280624364,0.3372515830140331,0.3416403437229189,ldp,retrain_attacker,lstm,0.2979389954662075,epsilon,2.0,0.4921698326573805,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\lstm_retrain_attacker_comparison_results.csv
0.001017984390906,0.500508992195453,uci_har,0.4994910078045469,0.3811408423084138,0.17977569227294,ldp,retrain_attacker,lstm,0.076696545151818,epsilon,5.0,0.7956295088218572,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\lstm_retrain_attacker_comparison_results.csv
0.6386155412283678,0.8052256532066508,uci_har,0.166610111978283,0.0476051968198565,5.11789715343562,ldp,fixed_attacker,mlp,100.10362412853478,epsilon,0.1,0.0237527824274969,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\mlp_fixed_attacker_comparison_results.csv
0.6386155412283678,0.8052256532066508,uci_har,0.166610111978283,0.0476051968198565,1.1097184631179762,ldp,fixed_attacker,mlp,4.070907778236351,epsilon,0.5,0.1265828717931438,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\mlp_fixed_attacker_comparison_results.csv
0.6386155412283678,0.8052256532066508,uci_har,0.166610111978283,0.0476051968198565,0.6018105147267301,ldp,fixed_attacker,mlp,1.060039816778786,epsilon,1.0,0.2605436475570403,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\mlp_fixed_attacker_comparison_results.csv
0.6348829317950458,0.8052256532066508,uci_har,0.170342721411605,0.0544489977614435,0.3416403437229189,ldp,fixed_attacker,mlp,0.2979389954662075,epsilon,2.0,0.4921698326573805,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\mlp_fixed_attacker_comparison_results.csv
0.5188327112317611,0.8052256532066508,uci_har,0.2863929419748897,0.185262141933604,0.17977569227294,ldp,fixed_attacker,mlp,0.076696545151818,epsilon,5.0,0.7956295088218572,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\mlp_fixed_attacker_comparison_results.csv
-0.0302002035968781,0.1520190023752969,uci_har,0.182219205972175,0.051377726750861,5.11789715343562,ldp,retrain_attacker,mlp,100.10362412853478,epsilon,0.1,0.0237527824274969,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\mlp_retrain_attacker_comparison_results.csv
-0.0329148286392941,0.1493043773328809,uci_har,0.182219205972175,0.051377726750861,1.1097184631179762,ldp,retrain_attacker,mlp,4.070907778236351,epsilon,0.5,0.1265828717931438,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\mlp_retrain_attacker_comparison_results.csv
-0.2453342382083475,0.329487614523244,uci_har,0.5748218527315915,0.5695232395669679,0.6018105147267301,ldp,retrain_attacker,mlp,1.060039816778786,epsilon,1.0,0.2605436475570403,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\mlp_retrain_attacker_comparison_results.csv
-0.3912453342382084,0.3145571767899559,uci_har,0.7058025110281643,0.693353608882464,0.3416403437229189,ldp,retrain_attacker,mlp,0.2979389954662075,epsilon,2.0,0.4921698326573805,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\mlp_retrain_attacker_comparison_results.csv
-0.4306073973532406,0.3545978961655921,uci_har,0.7852052935188327,0.7773698343779412,0.17977569227294,ldp,retrain_attacker,mlp,0.076696545151818,epsilon,5.0,0.7956295088218572,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_2026\ldp\comparisons\mlp_retrain_attacker_comparison_results.csv
0.3989637305699482,0.4093264248704663,kasteren,0.0103626943005181,0.013476180850347,5.023279096234686,ldp,fixed_attacker,lstm,99.77044341191224,epsilon,0.1,0.0156159703737283,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_42\ldp\comparisons\comparison_results.csv
0.38860103626943,0.4093264248704663,kasteren,0.0207253886010362,0.0084614878209348,1.0260024736617577,ldp,fixed_attacker,lstm,4.015302398546965,epsilon,0.5,0.0888445906950623,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_42\ldp\comparisons\comparison_results.csv
0.3678756476683938,0.4093264248704663,kasteren,0.0414507772020725,0.0235494197679071,0.5215905695428109,ldp,fixed_attacker,lstm,1.0163629007672998,epsilon,1.0,0.1949603199210199,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_42\ldp\comparisons\comparison_results.csv
0.3316062176165803,0.4093264248704663,kasteren,0.077720207253886,0.0488223130725613,0.2649887287854631,ldp,fixed_attacker,lstm,0.2600323034629805,epsilon,2.0,0.4090979368435606,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_42\ldp\comparisons\comparison_results.csv
0.1865284974093264,0.4093264248704663,kasteren,0.2227979274611398,0.1725501006577588,0.1069009282006917,ldp,fixed_attacker,lstm,0.0426298841967487,epsilon,5.0,0.7854737594823707,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_42\ldp\comparisons\comparison_results.csv
0.3575129533678756,0.3626943005181347,kasteren,0.005181347150259,0.0004432624113475,5.019170895881189,ldp,fixed_attacker,lstm,99.39097795746508,epsilon,0.1,0.0153341737123101,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\comparisons\comparison_results.csv
0.3419689119170984,0.3626943005181347,kasteren,0.0207253886010362,0.0158308004052684,1.0248489152968443,ldp,fixed_attacker,lstm,3.999721637813946,epsilon,0.5,0.0894246190841785,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\comparisons\comparison_results.csv
