count,dataset,method,mode,model_type,pred_label,seed,source_file,true_label
6,kasteren,adaptive_ldp,fixed_attacker,mlp,Pat_52,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_16
5,kasteren,adaptive_ldp,fixed_attacker,mlp,Pat_52,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_5
9,kasteren,adaptive_ldp,retrain_attacker,mlp,Pat_7,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Other_Activity
7,kasteren,adaptive_ldp,retrain_attacker,mlp,Pat_7,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_36
6,kasteren,adaptive_ldp,retrain_attacker,mlp,Pat_4,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_7
6,kasteren,adaptive_ldp,retrain_attacker,mlp,Pat_42,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_10
6,kasteren,adaptive_ldp,retrain_attacker,mlp,Pat_7,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_0
6,kasteren,adaptive_ldp,retrain_attacker,mlp,Pat_42,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Other_Activity
5,kasteren,adaptive_ldp,retrain_attacker,mlp,Pat_7,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_9
5,kasteren,adaptive_ldp,retrain_attacker,mlp,Pat_42,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_7
5,kasteren,adaptive_ldp,retrain_attacker,mlp,Pat_42,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_6
5,kasteren,adaptive_ldp,retrain_attacker,mlp,Pat_7,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_5
5,kasteren,ldp,fixed_attacker,lstm,Pat_37,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_7
5,kasteren,ldp,fixed_attacker,lstm,Pat_18,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_7
5,kasteren,ldp,fixed_attacker,lstm,Pat_101,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_36
4,kasteren,ldp,fixed_attacker,lstm,Pat_37,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_0
4,kasteren,ldp,fixed_attacker,lstm,Pat_37,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Other_Activity
3,kasteren,ldp,fixed_attacker,lstm,Pat_37,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_75
3,kasteren,ldp,fixed_attacker,lstm,Pat_31,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_3
3,kasteren,ldp,fixed_attacker,lstm,Pat_31,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_1
3,kasteren,ldp,fixed_attacker,lstm,Pat_101,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_0
3,kasteren,ldp,fixed_attacker,lstm,Pat_31,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Other_Activity
12,kasteren,ldp,retrain_attacker,lstm,Pat_32,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_7
10,kasteren,ldp,retrain_attacker,lstm,Pat_32,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Other_Activity
6,kasteren,ldp,retrain_attacker,lstm,Pat_32,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_36
6,kasteren,ldp,retrain_attacker,lstm,Pat_32,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_3
5,kasteren,ldp,retrain_attacker,lstm,Pat_32,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_26
5,kasteren,ldp,retrain_attacker,lstm,Pat_32,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_16
5,kasteren,ldp,retrain_attacker,lstm,Pat_40,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_0
5,kasteren,ldp,retrain_attacker,lstm,Pat_32,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_0
4,kasteren,ldp,retrain_attacker,lstm,Pat_32,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_18
3,kasteren,ldp,retrain_attacker,lstm,Pat_40,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_6
13,kasteren,ldp,fixed_attacker,mlp,Pat_31,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Other_Activity
12,kasteren,ldp,fixed_attacker,mlp,Pat_31,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_7
10,kasteren,ldp,fixed_attacker,mlp,Pat_31,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_10
9,kasteren,ldp,fixed_attacker,mlp,Pat_31,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_6
8,kasteren,ldp,fixed_attacker,mlp,Pat_31,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_3
8,kasteren,ldp,fixed_attacker,mlp,Pat_31,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_0
7,kasteren,ldp,fixed_attacker,mlp,Pat_52,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_7
6,kasteren,ldp,fixed_attacker,mlp,Pat_52,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_36
5,kasteren,ldp,fixed_attacker,mlp,Pat_31,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_36
5,kasteren,ldp,fixed_attacker,mlp,Pat_31,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_26
19,kasteren,ldp,retrain_attacker,mlp,Pat_71,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_7
18,kasteren,ldp,retrain_attacker,mlp,Pat_71,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Other_Activity
12,kasteren,ldp,retrain_attacker,mlp,Pat_71,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_36
12,kasteren,ldp,retrain_attacker,mlp,Pat_71,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_10
12,kasteren,ldp,retrain_attacker,mlp,Pat_71,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_0
9,kasteren,ldp,retrain_attacker,mlp,Pat_71,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_6
9,kasteren,ldp,retrain_attacker,mlp,Pat_71,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_3
7,kasteren,ldp,retrain_attacker,mlp,Pat_71,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_9
6,kasteren,ldp,retrain_attacker,mlp,Pat_71,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_26
6,kasteren,ldp,retrain_attacker,mlp,Pat_71,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_16
3,kasteren,noise,fixed_attacker,lstm,Pat_15,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_7
3,kasteren,noise,fixed_attacker,lstm,Pat_101,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Other_Activity
2,kasteren,noise,fixed_attacker,lstm,Pat_37,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_74
2,kasteren,noise,fixed_attacker,lstm,Pat_71,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_7
2,kasteren,noise,fixed_attacker,lstm,Pat_19,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_7
2,kasteren,noise,fixed_attacker,lstm,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_6
2,kasteren,noise,fixed_attacker,lstm,Pat_37,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_47
2,kasteren,noise,fixed_attacker,lstm,Pat_74,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_36
2,kasteren,noise,fixed_attacker,lstm,Pat_42,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_36
2,kasteren,noise,fixed_attacker,lstm,Pat_101,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_3
4,kasteren,noise,retrain_attacker,lstm,Pat_40,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_6
3,kasteren,noise,retrain_attacker,lstm,Pat_38,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_7
3,kasteren,noise,retrain_attacker,lstm,Pat_11,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Other_Activity
2,kasteren,noise,retrain_attacker,lstm,Pat_11,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_74
2,kasteren,noise,retrain_attacker,lstm,Pat_91,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_7
2,kasteren,noise,retrain_attacker,lstm,Pat_90,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_7
2,kasteren,noise,retrain_attacker,lstm,Pat_60,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_5
2,kasteren,noise,retrain_attacker,lstm,Pat_37,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_47
2,kasteren,noise,retrain_attacker,lstm,Pat_90,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_46
2,kasteren,noise,retrain_attacker,lstm,Pat_8,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_39
19,kasteren,noise,fixed_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_7
18,kasteren,noise,fixed_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Other_Activity
12,kasteren,noise,fixed_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_0
11,kasteren,noise,fixed_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_36
10,kasteren,noise,fixed_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_10
9,kasteren,noise,fixed_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_6
9,kasteren,noise,fixed_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_3
6,kasteren,noise,fixed_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_9
6,kasteren,noise,fixed_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_26
5,kasteren,noise,fixed_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,Pat_5
15,kasteren,noise,retrain_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_7
15,kasteren,noise,retrain_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Other_Activity
8,kasteren,noise,retrain_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_36
7,kasteren,noise,retrain_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_10
6,kasteren,noise,retrain_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_6
6,kasteren,noise,retrain_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_3
6,kasteren,noise,retrain_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_16
6,kasteren,noise,retrain_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_0
5,kasteren,noise,retrain_attacker,mlp,Pat_7,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_0
4,kasteren,noise,retrain_attacker,mlp,Pat_2,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,Pat_99
4,kasteren,adaptive_ldp,fixed_attacker,lstm,Pat_47,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_9
3,kasteren,adaptive_ldp,fixed_attacker,lstm,Pat_39,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_10
3,kasteren,adaptive_ldp,fixed_attacker,lstm,Pat_101,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Other_Activity
2,kasteren,adaptive_ldp,fixed_attacker,lstm,Pat_35,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_8
2,kasteren,adaptive_ldp,fixed_attacker,lstm,Pat_71,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_7
2,kasteren,adaptive_ldp,fixed_attacker,lstm,Pat_15,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_7
2,kasteren,adaptive_ldp,fixed_attacker,lstm,Pat_74,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_6
2,kasteren,adaptive_ldp,fixed_attacker,lstm,Pat_12,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_5
2,kasteren,adaptive_ldp,fixed_attacker,lstm,Pat_91,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_36
2,kasteren,adaptive_ldp,fixed_attacker,lstm,Pat_40,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,Pat_2
4,kasteren,adaptive_ldp,retrain_attacker,lstm,Pat_90,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,Pat_7
